출원번호,출원일,사무소,대리인,MainCPC,클러스터_v1,클러스터_v2,발명명칭
1020200010331,20200129,jang,장수길,G06T 15/50,C3,JP 번역체(v2제외),"라이팅 효과에 대한 후보를 결정하기 위한 정보 처리 장치, 정보 처리 방법, 및 저장 매체"
1020217025259,20200128,jang,장수길,H04B 7/0408,C2,C 간접·표준형,"빔 대응 시그널링을 위한 방법들, 관련된 무선 디바이스들 및 관련된 네트워크 노드들"
1020200009652,20200128,jang,장수길,C07C 43/23,C1,JP 번역체(v2제외),"중합성 모노머, 도전성 폴리머용 고분자 화합물 및 그의 제조 방법"
1020207029575,20200128,jang,장수길,C01B 33/24,C1,JP 번역체(v2제외),부 열팽창 재료 및 그 제조 방법
1020217028137,20200124,jang,장수길,C09J 7/38,C3,JP 번역체(v2제외),점착 시트 및 그 이용
1020217021287,20200123,jang,장수길,C23C 14/04,C3,JP 번역체(v2제외),"증착 마스크군, 전자 디바이스의 제조 방법 및 전자 디바이스"
1020217024315,20200123,jang,장수길,G05B 23/02,C3,JP 번역체(v2제외),협조형 학습 시스템 및 감시 시스템
1020200009307,20200123,jang,장수길,H01L 21/768,C3,JP 번역체(v2제외),"기판 처리 장치의 제어 방법, 기판 처리 장치 및 클러스터 시스템"
1020200009377,20200123,jang,장수길,G03B 5/02,C3,JP 번역체(v2제외),보정 기능을 구비한 광학 유닛
1020200008625,20200122,jang,장수길,A01K 97/00,C2,C 간접·표준형,낚싯줄 청소 도구
1020200007860,20200121,jang,장수길,G06K 9/46,C3,JP 번역체(v2제외),화상 인식 시스템 및 화상 인식 방법
1020200007780,20200121,jang,장수길,H01L 23/552,C3,JP 번역체(v2제외),전자파 감쇠체 및 전자 장치
1020200007174,20200120,jang,장수길,H04W 4/50,C3,JP 번역체(v2제외),통신 장치 및 그 제어 방법
1020217026350,20200120,jang,장수길,A41D 31/06,C3,JP 번역체(v2제외),안솜이 들어간 방한구
1020207028258,20200120,jang,장수길,C09J 7/38,C2,A 선행인용형,"점착 시트, 점착층을 갖는 광학 필름, 적층체 및 화상 표시 장치"
1020200007201,20200120,jang,장수길,C30B 25/14,C3,JP 번역체(v2제외),규소 함유 물질 형성 장치
1020200007393,20200120,jang,장수길,H01L 29/786,C2,C 간접·표준형,"반도체 장치, 표시 장치, 및 전자 기기"
1020217022564,20200117,jang,장수길,G05B 11/36,C3,JP 번역체(v2제외),"외란 억제 장치, 외란 억제 방법 및 프로그램"
1020217023976,20200117,jang,장수길,B05B 17/06,C3,JP 번역체(v2제외),초음파 무화 장치
1020200005831,20200116,jang,장수길,H01L 21/677,C3,JP 번역체(v2제외),반송 장치
1020217025443,20200116,jang,장수길,G01M 17/007,C3,JP 번역체(v2제외),"자동차 충돌 모의 시험용 대차, 자동차 충돌 모의 시험 장치 및 자동차 충돌 모의 시험 방법"
1020207031969,20200116,jang,장수길,H04N 19/119,C4,C 간접·표준형,나머지를 갖는 균일한 타일 분열을 포함하는 비디오 코딩
1020200005133,20200115,jang,장수길,H01L 51/00,C2,JP 번역체(v2제외),"발광 소자, 발광 장치, 전자 기기, 조명 장치, 및 헤테로 고리 화합물"
1020200005109,20200115,jang,장수길,G06F 3/12,C3,JP 번역체(v2제외),정보 처리 장치 및 제어 방법
1020217018685,20200115,jang,장수길,C23C 14/34,C3,JP 번역체(v2제외),스퍼터링 타깃 제품 및 스퍼터링 타깃 제품의 재생품을 제조하는 방법
1020200004758,20200114,jang,장수길,H01L 21/033,C3,JP 번역체(v2제외),하드 마스크 및 반도체 디바이스의 제조 방법
1020200004771,20200114,jang,장수길,H02P 27/06,C3,JP 번역체(v2제외),"구동 장치, 구동 시스템, 및 전동기의 구동 방법"
1020217022908,20200114,jang,장수길,C08L 25/14,C1,JP 번역체(v2제외),"블록 공중합체 조성물, 성형품, 성형품의 제조 방법 및 성형품의 헤이즈값을 조정하는 방법"
1020200004269,20200113,jang,장수길,G06F 16/33,C3,JP 번역체(v2제외),정보 제공 서버 및 그 정보 제공 서버의 제어 방법
1020200004008,20200113,jang,장수길,H04N 1/00,C3,JP 번역체(v2제외),"화상 처리 장치, 화상 처리 장치의 제어 방법, 및 저장 매체"
1020200003595,20200110,jang,장수길,H01L 21/67,C3,JP 번역체(v2제외),"기판 처리 장치의 세정 방법, 및 기판 처리 장치"
1020217023977,20200110,jang,장수길,G01S 5/02,C2,C 간접·표준형,빔 정보를 이용하여 위치결정하기 위한 방법 및 디바이스
1020200002902,20200109,jang,장수길,H04N 1/00,C3,JP 번역체(v2제외),"화상 판독 장치, 화상 판독 장치의 제어 방법, 및 저장 매체"
1020200003378,20200109,jang,장수길,H05K 9/00,C3,JP 번역체(v2제외),전자파 감쇠체 및 전자 장치
1020200003113,20200109,jang,장수길,G06F 3/12,C3,JP 번역체(v2제외),"클라우드 프린트 서비스를 지원하는 인쇄 장치, 인쇄 장치의 제어 방법, 및 저장 매체"
1020200002534,20200108,jang,장수길,H01L 29/786,C3,JP 번역체(v2제외),"반도체 장치, 및 그 제작 방법"
1020200002392,20200108,jang,장수길,H01L 21/67,C2,JP 번역체(v2제외),반도체 제조 장치 및 반도체 장치의 제조 방법
1020200002631,20200108,jang,장수길,H02S 50/10,C3,JP 번역체(v2제외),발전 장치
1020200002332,20200108,jang,장수길,C09J 7/22,C2,JP 번역체(v2제외),"양면 점착제 부착 광학 필름 및 그것을 사용한 화상 표시 장치의 제조 방법, 그리고 양면 점착제 부착 광학 필름의 컬 억제 방법"
1020217026467,20200108,jang,장수길,B23K 9/23,C3,JP 번역체(v2제외),도금 강판의 접합 방법 및 접합 구조체
1020217020723,20200107,jang,장수길,H04W 40/24,C2,C 간접·표준형,멀티-홉 시스템들에서의 섹터화된 통신과 루트 발견의 통합
1020200001251,20200106,jang,장수길,H01L 21/67,C3,JP 번역체(v2제외),처리 장치
1020217019493,20200106,jang,장수길,H04W 40/30,C2,C 간접·표준형,멀티-홉 라우팅에서의 신속한 차단 발견 및 복구
1020200000787,20200103,jang,장수길,H01J 37/32,C3,JP 번역체(v2제외),유도 결합 플라스마 처리 장치
1020190178954,20191231,jang,장수길,H01L 27/146,C3,JP 번역체(v2제외),촬상 장치 및 전기 장치
1020190176047,20191227,jang,장수길,B41J 29/393,C3,JP 번역체(v2제외),인쇄 장치 및 인쇄 장치 제어 방법
1020190175975,20191227,jang,장수길,H01L 21/67,C3,JP 번역체(v2제외),처리 장치
1020207033452,20191227,jang,장수길,A61K 9/70,C1,A 선행인용형,피부용 적층 점착성 시트
1020217031894,20191226,jang,장수길,C09J 133/04,C1,A 선행인용형,표면 보호 필름 및 보호 필름 구비 광학 부재
1020207025191,20191226,jang,장수길,B22F 3/105,C1,JP 번역체(v2제외),Si의 피막을 갖는 순동분을 사용한 적층 조형물의 제조 방법
1020207025193,20191226,jang,장수길,B22F 1/02,C1,JP 번역체(v2제외),"Si의 피막을 갖는 순동분 및 그의 제조 방법, 그리고 해당 순동분을 사용한 적층 조형물"
1020190175359,20191226,jang,장수길,B63H 3/10,C3,JP 번역체(v2제외),"가변 피치 프로펠러 제어 시스템, 가변 피치 프로펠러의 제어 방법"
1020207021669,20191225,jang,장수길,H04R 1/00,C2,JP 번역체(v2제외),방수 부재 및 전자 기기
1020190173622,20191224,jang,장수길,C08J 9/00,C1,JP 번역체(v2제외),"발포체 형성용 조성물, 발포체, 발포체의 제조 방법 및 피혁용재"
1020190173645,20191224,jang,장수길,C23C 14/34,C4,JP 번역체(v2제외),분할 스퍼터링 타깃 및 그 제조 방법
1020217006936,20191224,jang,장수길,C08K 3/36,C1,C 간접·표준형,"불소 수지 조성물, 불소 수지 시트, 적층체 및 회로용 기판"
1020190173653,20191224,jang,장수길,H01M 50/60,C4,JP 번역체(v2제외),이차 전지의 제조 방법 및 이차 전지의 제조 장치
1020217020205,20191223,jang,장수길,C22B 3/00,C2,JP 번역체(v2제외),유가 금속의 회수 방법
1020190172630,20191223,jang,장수길,G03F 7/09,C1,JP 번역체(v2제외),"감광성 필름, 감광성 필름 적층체 및 그들을 사용하여 형성된 경화물"
1020190172672,20191223,jang,장수길,H01G 2/10,C3,JP 번역체(v2제외),전자 부품
1020190172635,20191223,jang,장수길,G03F 7/09,C1,JP 번역체(v2제외),"감광성 필름, 감광성 필름 적층체 및 그들을 사용하여 형성된 경화물"
1020217020201,20191223,jang,장수길,C22B 3/00,C2,JP 번역체(v2제외),유가 금속의 회수 방법
1020217019447,20191220,jang,장수길,D06M 11/45,C1,JP 번역체(v2제외),발수제 조성물
1020190171830,20191220,jang,장수길,H01L 21/67,C3,JP 번역체(v2제외),"반송 장치, 기판 처리 장치, 및 물품 제조 방법"
1020190171679,20191220,jang,장수길,C23C 16/455,C3,JP 번역체(v2제외),성막 장치 및 방법
1020217017167,20191220,jang,장수길,G06T 17/00,C2,C 간접·표준형,포토-비디오 기반 공간적-시간적 체적 측정 캡처 시스템
1020217023299,20191219,jang,장수길,A61H 23/00,C0,C 간접·표준형,퍼커시브 마사지 디바이스 및 사용 방법
1020207030932,20191219,jang,장수길,A61H 23/00,C0,C 간접·표준형,퍼커시브 마사지 디바이스 및 사용 방법
1020190170399,20191219,jang,장수길,C23C 16/455,C3,JP 번역체(v2제외),RuSi막의 형성 방법 및 성막 장치
1020217042653,20191219,jang,장수길,A61H 23/00,C0,C 간접·표준형,퍼커시브 마사지 디바이스 및 사용 방법
1020190170652,20191219,jang,장수길,B24B 53/02,C3,JP 번역체(v2제외),연마 장치 및 연마 부재의 드레싱 방법
1020190170554,20191219,jang,장수길,H01L 21/67,C3,JP 번역체(v2제외),"가스 도입 구조, 처리 장치 및 처리 방법"
1020207031584,20191218,jang,장수길,B05C 5/02,C3,JP 번역체(v2제외),슬릿 코터
1020190169381,20191218,jang,장수길,H04N 1/00,C3,JP 번역체(v2제외),화상 처리 방법 및 화상 처리 시스템
1020190169922,20191218,jang,장수길,H01L 29/786,C1,JP 번역체(v2제외),반도체 장치의 제작 방법
1020190169738,20191218,jang,장수길,H01L 21/66,C3,JP 번역체(v2제외),"온도 측정 부재, 검사 장치 및 온도 측정 방법"
1020217024033,20191217,jang,장수길,H05H 7/18,C3,JP 번역체(v2제외),방사선 발생 장치 및 방사선 발생 방법
1020190168755,20191217,jang,장수길,A01K 87/06,C2,A 선행인용형,릴 시트 및 이를 구비하는 낚싯대
1020190168753,20191217,jang,장수길,C23C 14/34,C3,JP 번역체(v2제외),스퍼터링 타깃 및 그 제조 방법
1020207028588,20191217,jang,장수길,A01B 69/04,C3,JP 번역체(v2제외),작업차
1020207028768,20191217,jang,장수길,B60R 11/02,C3,JP 번역체(v2제외),작업차
1020207028770,20191217,jang,장수길,B60R 11/02,C3,JP 번역체(v2제외),작업차
1020190168754,20191217,jang,장수길,A01K 87/06,C2,A 선행인용형,릴 시트 및 이를 구비하는 낚싯대
1020207028587,20191217,jang,장수길,A01B 69/04,C3,JP 번역체(v2제외),작업차
1020190167493,20191216,jang,장수길,G11C 11/404,C2,JP 번역체(v2제외),반도체 장치
1020190167789,20191216,jang,장수길,H01R 12/52,C3,JP 번역체(v2제외),기판용 커넥터
1020190167468,20191216,jang,장수길,G01R 1/067,C3,JP 번역체(v2제외),"프로브 핀, 검사 지그, 검사 유닛 및 검사 장치"
1020217018871,20191214,jang,장수길,B23K 35/26,C4,A 선행인용형,"땜납 합금, 땜납 페이스트, 땜납 프리폼 및 납땜 이음"
1020207030540,20191213,jang,장수길,A47C 31/02,C3,JP 번역체(v2제외),표피재 고착용 클립 및 표피재 고착 구조
1020217005189,20191213,jang,장수길,E02F 9/22,C3,JP 번역체(v2제외),휠식 작업 차량
1020217016126,20191213,jang,장수길,G01B 21/04,C2,A 선행인용형,리니어 스케일의 검출값의 보정 방법
1020190166675,20191213,jang,장수길,H01G 4/232,C2,C 간접·표준형,전자 컴포넌트
1020190166850,20191213,jang,장수길,H01G 4/232,C2,C 간접·표준형,전자 컴포넌트
1020217023093,20191213,jang,장수길,E02F 9/22,C3,JP 번역체(v2제외),건설 기계
1020217011815,20191212,jang,장수길,H01L 21/67,C3,JP 번역체(v2제외),세라믹 히터
1020217016375,20191212,jang,장수길,C22C 21/02,C1,JP 번역체(v2제외),스크롤 부재 및 스크롤 단조품의 제조 방법
1020190164325,20191211,jang,장수길,C09J 4/06,C2,C 간접·표준형,"액체 접착 조성물, 다층 구조체 및 상기 구조체의 제조 방법"
1020217021313,20191211,jang,장수길,F24V 30/00,C3,JP 번역체(v2제외),열 이용 시스템 및 발열 장치
1020217013144,20191211,jang,장수길,C08F 136/06,C1,A 선행인용형,폴리부타디엔 조성물 및 그의 제조 방법
1020190164374,20191211,jang,장수길,D06N 3/14,C1,JP 번역체(v2제외),피혁 용재의 제조 방법
1020190164545,20191211,jang,장수길,H01L 21/67,C3,JP 번역체(v2제외),적재대 및 적재대의 제작 방법
1020217004726,20191211,jang,장수길,E02F 9/16,C3,JP 번역체(v2제외),작업 기계
1020217023473,20191211,jang,장수길,H04W 8/22,C4,B 직접과제형,무선 통신 네트워크에서 단말 능력들을 다루기 위한 방법
1020217015133,20191210,jang,장수길,H01R 9/24,C2,JP 번역체(v2제외),단자대
1020190163586,20191210,jang,장수길,H01L 27/32,C3,JP 번역체(v2제외),표시 장치
1020217008367,20191210,jang,장수길,H05B 3/14,C3,JP 번역체(v2제외),세라믹 히터
1020190162640,20191209,jang,장수길,G01C 3/08,C3,JP 번역체(v2제외),"거리 측정 장치, 거리 측정 시스템"
1020190162488,20191209,jang,장수길,G03F 1/26,C2,A 선행인용형,포토마스크 블랭크 및 포토마스크의 제조 방법
1020190162397,20191209,jang,장수길,G06F 1/26,C3,JP 번역체(v2제외),팬에 전력을 공급하는 복수의 전원 유닛을 포함하는 정보 처리 장치
1020207013420,20191206,jang,장수길,H01M 4/36,C1,JP 번역체(v2제외),"전고체 리튬 이온 전지용 정극 활물질, 전고체 리튬 이온 전지용 정극, 전고체 리튬 이온 전지 및 전고체 리튬 이온 전지용 정극 활물질의 제조 방법"
1020190161968,20191206,jang,장수길,H02P 21/18,C3,JP 번역체(v2제외),"영구 자석 동기 전동기의 제어 장치, 마이크로 컴퓨터, 전동기 시스템 및 영구 자석 동기 전동기의 운전 방법"
1020217015523,20191206,jang,장수길,C21C 7/00,C2,JP 번역체(v2제외),가탄재 및 그것을 사용한 가탄 방법
1020217015307,20191206,jang,장수길,B25J 13/08,C3,JP 번역체(v2제외),위치 정렬 장치
1020217016700,20191206,jang,장수길,C08L 53/02,C1,JP 번역체(v2제외),"수소 첨가 공중합체 조성물, 점접착재 조성물 및 점접착 필름"
1020190161392,20191206,jang,장수길,G03B 5/06,C3,JP 번역체(v2제외),"제어 장치, 촬상 장치, 및 기억 매체"
1020217015541,20191206,jang,장수길,H01R 9/24,C3,JP 번역체(v2제외),단자대
1020217019606,20191205,jang,장수길,C07D 207/27,C1,JP 번역체(v2제외),플루오로비닐아미드 화합물의 제조 방법
1020217015443,20191205,jang,장수길,G06T 11/60,C3,C 간접·표준형,스크린-톤 룩 생성기
1020217015182,20191205,jang,장수길,G06T 11/60,C3,C 간접·표준형,패처 툴
1020190160902,20191205,jang,장수길,A01B 69/04,C3,JP 번역체(v2제외),농작업차
1020190160427,20191205,jang,장수길,H01L 51/50,C3,JP 번역체(v2제외),"발광 소자, 발광 장치, 전자 기기, 및 조명 장치"
1020217015313,20191205,jang,장수길,G06T 13/40,C3,C 간접·표준형,CG 애니메이션에서 핸드-드로잉된 라인들의 에뮬레이팅
1020207022066,20191204,jang,장수길,H05B 3/28,C3,JP 번역체(v2제외),세라믹 히터
1020217020454,20191204,jang,장수길,C08J 3/12,C3,JP 번역체(v2제외),"폴리테트라플루오로에틸렌 조성물의 제조 방법, 폴리테트라플루오로에틸렌 조성물, 성형품, 도전성 튜브, 열전도성 필름 및 CCL용 기판"
1020217018342,20191204,jang,장수길,G06F 3/039,C3,JP 번역체(v2제외),조작 지원 장치
1020190159584,20191204,jang,장수길,G01R 31/28,C3,JP 번역체(v2제외),"검사 장치, 및 검사 방법"
1020190159684,20191204,jang,장수길,G03F 7/00,C3,JP 번역체(v2제외),"임프린트 방법, 임프린트 장치, 및 물품 제조 방법"
1020217016001,20191203,jang,장수길,H04N 25/50,C3,JP 번역체(v2제외),"신호 처리 장치, 전자 기기, 신호 처리 방법 및 프로그램"
1020217014266,20191203,jang,장수길,C22C 9/04,C2,A 선행인용형,내식성 CuZn 합금
1020190158932,20191203,jang,장수길,H05K 3/34,C3,JP 번역체(v2제외),프린트 기판
